cell_id,bldg_uid,m2b_damage_class,m2b_damage_label,n_dates_total,n_dates_valid_coverage,label_entropy,is_unstable,sam3_confidence,stage2a_type,stage2a_population,centroid_lon,centroid_lat
cell_00516,a79838ab-9970-4cfe-b41f-23275548b362,0,no_damage,4,4,-0.0,False,0.8159,,,-118.0456338,34.1697863
cell_00516,a7c1819e-5324-4333-83b7-75686dcd026b,1,minor,4,4,0.4056,True,0.0025,,,-118.0440262,34.1695254
cell_00516,a82657a4-5358-4dc3-947a-5ed38147ca66,0,no_damage,4,4,0.4056,True,0.8005,,,-118.044901,34.1725837
cell_00516,a87fb6a3-80ec-49f8-8eab-d5b49529f8be,0,no_damage,4,4,-0.0,False,0.7314,,,-118.0460087,34.1677552
cell_00516,a8defd4a-31fe-4cf7-a724-479ede429450,0,no_damage,4,4,0.4056,True,0.7464,,,-118.0502145,34.1687441
cell_00516,aa32ff63-b2df-4234-a2e2-fcfc8b9d905a,0,no_damage,4,4,-0.0,False,0.7139,,,-118.0448703,34.1709044
cell_00516,aaecf0e1-0dfe-495c-a612-ba63271d9abc,0,no_damage,4,4,-0.0,False,0.5602,,,-118.0480439,34.1690078
cell_00516,ab88dbeb-1ebe-45b3-a97e-6f118cbeafca,0,no_damage,4,4,-0.0,False,0.5318,,,-118.045602,34.1704444
cell_00516,abdce010-59e8-4474-845f-46411fe4d95e,0,no_damage,4,4,0.4056,True,0.6848,,,-118.046505,34.1704869
cell_00516,ac3ebdfb-6704-47fd-9a89-ab74431b6e1e,0,no_damage,4,4,-0.0,False,0.512,,,-118.0473198,34.1690352
cell_00516,ac47b2e7-8fd2-49b0-a784-b861ce59ec9a,0,no_damage,4,4,0.4056,True,0.7978,,,-118.0447513,34.169939
cell_00516,ad0246b1-9c91-42b8-8eb4-76072ded403c,1,minor,4,4,-0.0,False,0.7441,,,-118.0446996,34.1723895
cell_00516,ad6a0139-97e9-4879-9a5a-e25d5876db62,0,no_damage,4,4,-0.0,False,0.6537,,,-118.0445411,34.1702739
cell_00516,af9385ea-cfdf-4800-b07a-5d62aaf1bc6b,0,no_damage,4,4,0.4056,True,0.549,,,-118.0440062,34.1711718
cell_00516,b01f1082-2d80-4c07-94e3-19270bed56ff,0,no_damage,4,4,0.4056,True,0.8469,,,-118.0488048,34.1692152
cell_00516,b058aff8-cab7-45b5-8181-669501409bc8,1,minor,4,4,0.5,True,0.7573,,,-118.0449535,34.17131
cell_00516,b091e29e-e838-4d2b-871c-577723e12ac3,0,no_damage,4,4,0.4056,True,0.7875,,,-118.0449774,34.1713369
cell_00516,b095de05-275d-489c-a4c5-a6b43a3ed2bd,1,minor,4,4,0.4056,True,0.8038,,,-118.0496391,34.1696572
cell_00516,b12ebd4a-2b72-48c4-90ba-f9e2f854f860,1,minor,4,4,-0.0,False,0.8179,,,-118.0488245,34.1684575
cell_00516,b14b33ab-3746-46cb-9280-25f3d24c6998,1,minor,4,4,0.4056,True,0.7299,,,-118.0454861,34.1701253
cell_00516,b1537ad7-0fee-4a9c-b17b-1da1c5733cec,1,minor,4,4,-0.0,False,0.538,,,-118.0440999,34.1705508
cell_00516,b1a5c19d-dc8f-46e6-905c-9e63f3c58eb4,0,no_damage,4,4,-0.0,False,0.788,,,-118.0486434,34.1692574
cell_00516,b2d7e1e6-47aa-4d6f-bd67-5816b84503e9,0,no_damage,4,4,-0.0,False,0.7978,,,-118.0473389,34.1677966
cell_00516,b2e93f96-9aa9-4410-834c-1096e59a28e9,1,minor,4,4,0.5,True,0.8159,,,-118.0441842,34.1693965
cell_00516,b2f8e435-f5f7-48c4-a3f1-90378af03c64,0,no_damage,4,4,0.4056,True,0.7889,,,-118.0445293,34.1713359
cell_00516,b2fe0c76-f346-4560-b96e-29b5ecaee5a4,1,minor,4,4,0.5,True,0.7867,,,-118.04917,34.1688913
cell_00516,b3c86a34-e20d-48a9-a8b3-cf6de3eba426,0,no_damage,4,4,0.4056,True,0.8359,,,-118.0449136,34.1700568
cell_00516,b40e7269-166f-4f8a-b45d-1dc676151306,1,minor,4,4,-0.0,False,0.7216,,,-118.0442069,34.1708079
cell_00516,b4650b59-7a8e-4df7-a2c6-b14fd93aeb69,1,minor,4,4,0.5,True,0.6888,,,-118.0498649,34.1687458
cell_00516,b534889c-67b5-4ac3-b965-87b62e7a9e8a,1,minor,4,4,-0.0,False,0.5623,,,-118.045491,34.1720164
cell_00516,b55e5d62-06d3-4631-ac7c-57ac223840a7,0,no_damage,4,4,-0.0,False,0.7052,,,-118.0468926,34.1673733
cell_00516,b56d7e33-4d4a-4b4e-9fec-7851278a0d41,0,no_damage,4,4,-0.0,False,0.5512,,,-118.046675,34.1710975
cell_00516,b5e369e7-de03-4be8-914a-bea4cf0dd99b,0,no_damage,4,4,0.4056,True,0.7052,,,-118.050157,34.1688553
cell_00516,b629adff-5033-49ab-9a34-e942276fe132,0,no_damage,4,4,-0.0,False,0.647,,,-118.0492886,34.1688339
cell_00516,b6b35f84-6c63-49fb-a8e1-eb7c83316abf,0,no_damage,4,4,-0.0,False,0.7717,,,-118.0457592,34.1700895
cell_00516,b7b5abef-326a-4e8a-b053-a44ce739eca8,0,no_damage,4,4,-0.0,False,0.8128,,,-118.044029,34.1718229
cell_00516,b7bb6e67-b8ec-445a-8301-a3c9d8ba2524,1,minor,4,4,0.5,True,0.647,,,-118.0449172,34.1685973
cell_00516,b7d71379-d689-49d9-aa82-de517990cc17,1,minor,4,4,-0.0,False,0.8044,,,-118.0449139,34.169676
cell_00516,b8111827-2c80-4878-bfdb-cbb926125fc1,0,no_damage,4,4,0.4056,True,0.7295,,,-118.0451908,34.1717703
cell_00516,b872a66a-e925-4493-bdd5-b2788ecab3fa,0,no_damage,4,4,0.4056,True,0.713,,,-118.0468561,34.17083
cell_00516,b9e6467f-88ef-48dd-9712-be442588c06b,1,minor,4,4,0.4056,True,0.7978,,,-118.047581,34.1714142
cell_00516,bba0b8df-3f0e-4c13-a99e-319c7af8088f,0,no_damage,4,4,-0.0,False,0.8159,,,-118.0488628,34.1677386
cell_00516,bdca98f5-5398-4150-9f01-263943653293,1,minor,4,4,0.5,True,0.75,,,-118.0466966,34.1689865
cell_00516,be389ad5-1894-4fd7-a591-978b3f20b3b4,1,minor,4,4,0.4056,True,0.8159,,,-118.044521,34.1673537
cell_00516,be5b4a2f-ec5e-4ac2-939b-a918ed5136c1,0,no_damage,4,4,-0.0,False,0.7294,,,-118.0486125,34.1677101
cell_00516,bee5918f-180e-46da-be42-5f86289fae2e,1,minor,4,4,0.5,True,0.5184,,,-118.0466849,34.1702577
cell_00516,bf35a02d-8470-4818-9cd6-4772111d85cc,0,no_damage,4,4,0.4056,True,0.7116,,,-118.0458707,34.1720405
cell_00516,c013207a-b222-412e-b466-ed0967d037f3,0,no_damage,4,4,-0.0,False,0.7548,,,-118.0495749,34.1684469
cell_00516,c05acc45-b7dd-4f12-94c6-63b1c9a5a95c,0,no_damage,4,4,-0.0,False,0.7583,,,-118.0464271,34.1676936
cell_00516,c0c1e86f-5348-44b9-bc45-71d9e8ffbe3c,0,no_damage,4,4,-0.0,False,0.7464,,,-118.0472618,34.1685715
cell_00516,c135a689-a711-4f55-bce3-6e990efaec8b,1,minor,4,4,0.4056,True,0.6412,,,-118.048493,34.1677016
cell_00516,c1c8b0aa-f890-4687-bc5f-15fb194e0a20,0,no_damage,4,4,-0.0,False,0.911,,,-118.0484808,34.1699637
cell_00516,c257c3d7-45ae-4be6-a504-fbad728365d3,0,no_damage,4,4,-0.0,False,0.8226,,,-118.0467631,34.1714116
cell_00516,c284e60e-e85a-4a82-962c-11e358e0725f,0,no_damage,4,4,0.4056,True,0.7027,,,-118.0479702,34.1673991
cell_00516,c37a6bbc-52d2-4dcb-ac11-fadf0cf3effe,1,minor,4,4,0.5,True,0.7583,,,-118.0439905,34.1693468
cell_00516,c4058d2f-423e-4fd3-93f3-54b6de565b92,1,minor,4,4,0.5,True,0.5318,,,-118.046046,34.1711443
cell_00516,c4771374-4cd2-40ba-9f2d-dc266411d908,0,no_damage,4,4,0.4056,True,0.7578,,,-118.0454964,34.1716359
cell_00516,c4b62aae-f212-4010-96d8-20e10c099fb9,0,no_damage,4,4,0.4056,True,0.8343,,,-118.0496507,34.1702591
cell_00516,c4c9b1ad-8808-468a-8fe4-413b1048c9f2,0,no_damage,4,4,0.4056,True,0.7299,,,-118.0459645,34.1700321
cell_00516,c57ff602-d00d-4d56-ab73-30331f470c87,0,no_damage,4,4,-0.0,False,0.8278,,,-118.0438538,34.1720986
cell_00516,c72fc26b-39dc-48bd-8065-9dc565824917,0,no_damage,4,4,-0.0,False,0.7867,,,-118.0478707,34.1713301
cell_00516,c923adae-316b-4c90-8870-b873ed1f7655,0,no_damage,4,4,0.4056,True,0.7116,,,-118.0496323,34.1685396
cell_00516,ca01261b-e8f3-47b0-8532-d2b501d6d623,1,minor,4,4,0.5,True,0.8173,,,-118.0492671,34.1684847
cell_00516,cb157815-0d6e-4b3f-a3be-272a9c0a69ca,0,no_damage,4,4,0.4056,True,0.7978,,,-118.0457643,34.1676608
cell_00516,cd70aeae-c771-4daf-b07f-a08b6bc68c99,0,no_damage,4,4,-0.0,False,0.655,,,-118.0489719,34.1708206
cell_00516,cf20d921-65bf-4adf-bd7c-f609a76750dc,1,minor,4,4,-0.0,False,0.7733,,,-118.0442868,34.1707492
cell_00516,cfcd5526-8fcd-46c3-93c3-4a6eb133a8ec,0,no_damage,4,4,-0.0,False,0.7699,,,-118.0485713,34.1692567
cell_00516,d06cfbea-ce89-4752-bf82-9b28ef2a0ca3,0,no_damage,4,4,0.4056,True,0.5118,,,-118.0472576,34.1695426
cell_00516,d0ecc55a-7525-4f38-ada1-df5cf9cff9bf,0,no_damage,4,4,-0.0,False,0.5762,,,-118.0452266,34.1714357
cell_00516,d1502563-8a6b-4267-ab00-f054b7c8e5db,0,no_damage,4,4,-0.0,False,0.7867,,,-118.047282,34.1693659
cell_00516,d25040eb-6f30-4607-9637-c266c5fab62a,0,no_damage,4,4,0.4056,True,0.632,,,-118.0486158,34.1673191
cell_00516,d31e070b-6dd9-4786-8bae-96366effa8d5,1,minor,4,4,0.75,True,0.75,,,-118.0454173,34.1720284
cell_00516,d450853f-618d-4ae7-bff4-0f012a5a508f,0,no_damage,4,4,0.4056,True,0.7464,,,-118.0453198,34.1690066
cell_00516,d465c335-b546-49eb-a31f-f0f0c5d806cd,1,minor,4,4,0.4056,True,0.7548,,,-118.0470971,34.1694786
cell_00516,d49dcd2e-6cc6-4071-a380-4221879aa438,0,no_damage,4,4,-0.0,False,0.6341,,,-118.0456742,34.1705254
cell_00516,d4e5cf4e-1801-4fd6-b822-92815939cb9f,0,no_damage,4,4,0.4056,True,0.5125,,,-118.0444462,34.1713766
cell_00516,d5227d73-a582-447e-878c-f83e6d98f1f9,0,no_damage,4,4,0.4056,True,0.7405,,,-118.0459776,34.1690792
cell_00516,d569f701-6d6c-4851-aeee-353f43edd74f,0,no_damage,4,4,0.4056,True,0.7013,,,-118.0497703,34.1687059
cell_00516,d5a4c011-1926-41ff-a3b8-0fd1ed70230c,1,minor,4,4,0.4056,True,0.5164,,,-118.0478645,34.1692456
cell_00516,d5bd5536-0b90-4423-a9bf-00797c88b7c6,1,minor,4,4,0.4056,True,0.8095,,,-118.0459262,34.1697074
cell_00516,d6965e02-6384-45f5-9ef3-1b8298ae64c0,1,minor,4,4,0.4056,True,0.7548,,,-118.046676,34.1684051
cell_00516,d75c1bd0-a2ea-4255-acc0-f5947764138d,1,minor,4,4,0.4056,True,0.862,,,-118.048679,34.1705945
cell_00516,d76c542d-9527-4fb9-af6b-339aad5cf8aa,1,minor,4,4,0.5,True,0.6704,,,-118.0445147,34.1680066
cell_00516,d7aedd80-2924-4bb8-ad8d-bffdd49a5e52,0,no_damage,4,4,-0.0,False,0.7544,,,-118.0458217,34.1689287
cell_00516,d8174a0b-daeb-4f7d-9ef8-036487891a98,0,no_damage,4,4,0.4056,True,0.6997,,,-118.0449434,34.1702263
cell_00516,d8bfee1e-68ea-4656-8ba5-efd99836eb96,0,no_damage,4,4,0.4056,True,0.6458,,,-118.0466216,34.1702587
cell_00516,daa7a345-2c60-4f14-ba31-a2b656d54920,0,no_damage,4,4,0.4056,True,0.7583,,,-118.0493496,34.16863
cell_00516,dbc0cb87-f905-4620-b324-3cddb168ea59,0,no_damage,4,4,-0.0,False,0.7405,,,-118.0488419,34.1676581
cell_00516,dcd64df9-6d72-42ea-8c83-dea016671857,1,minor,4,4,-0.0,False,0.5549,,,-118.0440817,34.1714446
cell_00516,dd1eb297-2ecc-456a-89aa-17e8e8d5732d,0,no_damage,4,4,-0.0,False,0.7464,,,-118.0472218,34.1686191
cell_00516,ddc36bfd-00ad-4a55-9568-a724dc18ce5e,0,no_damage,4,4,0.4056,True,0.6704,,,-118.0458622,34.1676744
cell_00516,de0ad0d0-80ce-449d-8722-e48dcdb56f8b,0,no_damage,4,4,-0.0,False,0.7957,,,-118.0462913,34.1678375
cell_00516,deaf4ebc-e86f-4f31-90a6-9a9e6e720110,1,minor,4,4,-0.0,False,0.632,,,-118.0447593,34.1674494
cell_00516,df3c51dd-e87e-4117-9f0e-a35f3a4f0acf,1,minor,4,4,0.5,True,0.7441,,,-118.0466184,34.1695744
cell_00516,df700a2e-1954-496a-97da-e552d7b824ad,1,minor,4,4,0.4056,True,0.7294,,,-118.0471747,34.1693492
cell_00516,df739e55-889b-433e-b20f-8252520705c0,1,minor,4,4,0.4056,True,0.7287,,,-118.0443902,34.172196
cell_00516,e02c5bea-4c4e-4bb9-aa27-4869c04d7f2b,0,no_damage,4,4,-0.0,False,0.7533,,,-118.044826,34.1702603
cell_00516,e041ce69-97d0-4c3d-b16c-19b20b5391f1,0,no_damage,4,4,-0.0,False,0.7052,,,-118.0480929,34.1689629
cell_00516,e1cdfabd-d034-456d-8ace-427b5749ff86,1,minor,4,4,0.4056,True,0.7867,,,-118.0457082,34.1681147
cell_00516,e1f0552e-b47a-4060-8d80-dff2cbbe022b,0,no_damage,4,4,-0.0,False,0.7544,,,-118.045266,34.1700332
cell_00516,e26d8f3e-1bf2-405a-928f-c8c8f68051a5,0,no_damage,4,4,0.4056,True,0.7795,,,-118.0488362,34.1689714
cell_00516,e31c50da-3e8a-464c-9bef-ac35694be11c,1,minor,4,4,-0.0,False,0.7027,,,-118.0476749,34.1678902
cell_00516,e36a38a3-065a-4357-b82a-5ea03ed1cfe0,2,major,4,4,0.5,True,0.917,,,-118.0478542,34.1700363
cell_00516,e3773f44-6072-4cf1-a502-85b44bf61500,0,no_damage,4,4,0.4056,True,0.5806,,,-118.0455354,34.1718138
cell_00516,e3e70f54-c225-4e87-af1d-dbe253cd06bd,0,no_damage,4,4,-0.0,False,0.8803,,,-118.0464599,34.1699646
cell_00516,e54bf23b-7a67-4711-b79a-f24cdfcbd6a2,1,minor,4,4,0.5,True,0.868,,,-118.046683,34.170216
cell_00516,e8343dd4-8b2f-4f37-a2ac-0a68d19cbc49,1,minor,4,4,0.4056,True,0.8166,,,-118.0500161,34.1699322
cell_00516,e85b9918-c519-40a2-93f0-cc01bb8af5fd,1,minor,4,4,0.4056,True,0.6685,,,-118.0442153,34.1690537
cell_00516,ea0b7ade-d10a-4624-a8fe-7ca3ef31bfc0,1,minor,4,4,0.4056,True,0.7548,,,-118.0468308,34.1720654
cell_00516,ebb0f715-a049-456c-a01e-ec67cb2199f6,0,no_damage,4,4,0.4056,True,0.6412,,,-118.0472656,34.1683377
cell_00516,ebd69469-0355-4ec3-b7c9-dd3e7c10b6aa,1,minor,4,4,0.5,True,0.647,,,-118.0440938,34.1696197
cell_00516,ec76b4b4-7263-4da5-ab9e-9685f881cbaf,0,no_damage,4,4,0.4056,True,0.7398,,,-118.0444711,34.1720397
cell_00516,ed170f6f-024b-4180-865d-073883274599,1,minor,4,4,-0.0,False,0.5456,,,-118.0440732,34.1712783
cell_00516,ed17b93d-b54f-446e-a11c-04d978f84ab9,0,no_damage,4,4,-0.0,False,0.7464,,,-118.0484622,34.1683668
cell_00516,ee1a2716-b512-41bf-b79f-569c583cab6f,0,no_damage,4,4,-0.0,False,0.7863,,,-118.0484918,34.1690139
cell_00516,ef421a9b-7481-4d64-93cb-cc4183053aca,1,minor,4,4,-0.0,False,0.6935,,,-118.0442917,34.1717059
cell_00516,efa9804c-ec97-45f8-9dcd-aee9e3791947,0,no_damage,4,4,0.4056,True,0.6985,,,-118.0455347,34.1689369
cell_00516,f095d3fd-4def-4b16-9887-1b679d347769,0,no_damage,4,4,0.4056,True,0.818,,,-118.0475034,34.1690056
cell_00516,f2398507-863f-4f92-94be-a017689e29c0,3,destroyed,4,4,-0.0,False,0.868,,,-121.4759258,0.0003344
cell_00516,f2da5d9c-adf6-4461-85f9-6db99ff12b8c,1,minor,4,4,0.5,True,0.6972,,,-118.0470953,34.170253
cell_00516,f383b9cc-12fa-4586-9d8a-28897c1976f9,0,no_damage,4,4,0.4056,True,0.7314,,,-118.0454786,34.1697257
cell_00516,f67377aa-6f3c-4e5a-8a45-e87031a22c66,1,minor,4,4,0.4056,True,0.8269,,,-118.0472695,34.1694697
cell_00516,f6de6e7e-8ca0-4f73-8863-900ff178c57b,0,no_damage,4,4,-0.0,False,0.6685,,,-118.0493482,34.1673065
cell_00516,f710f7a6-ecb3-475b-8d62-a4484d22d10f,1,minor,4,4,0.4056,True,0.6985,,,-118.0439105,34.1690117
cell_00516,f75e78e5-3d12-4a51-b412-895844ae12ae,1,minor,4,4,0.5,True,0.6399,,,-118.0455312,34.1713756
cell_00516,f8878495-e9d2-4b24-97f1-5e45564abc5e,1,minor,4,4,0.5,True,0.7405,,,-118.0454938,34.1693115
cell_00516,f8f2c6d6-194f-433d-8d8f-1a96c4450f58,1,minor,4,4,0.5,True,0.5021,,,-118.0470732,34.1696768
cell_00516,f90c5be9-bc49-4cd4-9a4e-17505119c4dc,0,no_damage,4,4,0.4056,True,0.5435,,,-118.0456848,34.1709788
cell_00516,f9b4e70d-37ec-4486-97bf-c6b944797715,1,minor,4,4,0.5,True,0.6098,,,-118.047951,34.1708425
cell_00516,fa37c032-2ca3-4505-b0a9-e7d53f26ebaf,1,minor,4,4,0.4056,True,0.8159,,,-118.0473587,34.171618
cell_00516,fb1fb997-97b0-4a95-9a1f-30b069534cff,0,no_damage,4,4,0.4056,True,0.6997,,,-118.0442109,34.172691
cell_00516,fbdf691c-3638-4754-8d02-dcfc619f4717,1,minor,4,4,0.5,True,0.6997,,,-118.0458924,34.1697807
cell_00516,fe2de8d7-a1f0-4514-9153-549fe3ce6737,1,minor,4,4,0.4056,True,0.7052,,,-118.0490705,34.1675389
cell_00516,ff9ccbe7-8710-4514-8402-61444ad67a47,0,no_damage,4,4,0.4056,True,0.6704,,,-118.0472687,34.1678547
cell_00524,018940d5-419d-4357-9d32-1d6f076abd28,0,no_damage,4,4,0.4056,True,0.8458,,,-118.0377452,34.1712533
cell_00524,01b33e65-0d92-4f46-9dad-a085d69979a1,1,minor,4,4,0.4056,True,0.737,,,-118.0389292,34.1693721
cell_00524,023931bf-e9b9-42a9-807e-c36406b9717c,0,no_damage,4,4,-0.0,False,0.6573,,,-118.0393441,34.1685598
cell_00524,0385b768-a439-4977-9ebf-90262c92af8b,0,no_damage,4,4,-0.0,False,0.8227,,,-118.0420896,34.1711137
cell_00524,053cb299-bc37-45b4-a0f3-ef6b3987e298,0,no_damage,4,4,-0.0,False,0.6766,,,-118.0374035,34.1689502
cell_00524,059144b4-ebef-4365-9db3-4bfc8ebd306a,0,no_damage,4,4,-0.0,False,0.5506,,,-118.0430596,34.17272
cell_00524,06560daf-19ca-4eb4-bbaf-7c03503770f9,0,no_damage,4,4,-0.0,False,0.7372,,,-118.0375247,34.1698531
cell_00524,06633deb-f38c-4a7d-87ea-23dfd5770ee5,1,minor,4,4,-0.0,False,0.6276,,,-118.0409101,34.1716837
cell_00524,0683b1ed-5e81-4cf6-8537-f1a6965de45f,1,minor,4,4,-0.0,False,0.7372,,,-118.0401912,34.1698277
cell_00524,06c4c078-56fd-4fe8-9a3e-3ec3007ff236,0,no_damage,4,4,0.4056,True,0.6147,,,-118.040161,34.1679604
cell_00524,07138116-1b07-4118-849b-e69d55e9fb93,1,minor,4,4,0.4056,True,0.715,,,-118.0408939,34.1682075
cell_00524,071eb13b-4ed4-46c1-a700-b7e04599b9d4,1,minor,4,4,0.5,True,0.8638,,,-118.0373733,34.1726912
cell_00524,077b4c36-449a-4236-953c-1d147d222451,0,no_damage,4,4,0.4056,True,0.6899,,,-118.0408253,34.1677591
cell_00524,079903a7-46ed-4395-87c3-b826c95a5c80,1,minor,4,4,-0.0,False,0.7386,,,-118.0394559,34.1698306
cell_00524,08deeb75-d34d-4f1a-bcba-c19efb58bf95,0,no_damage,4,4,0.4056,True,0.6876,,,-118.040471,34.1677691
cell_00524,0974a23b-44fd-47d7-8448-e0fa81fd09f5,1,minor,4,4,0.4056,True,0.737,,,-118.0427149,34.1673437
cell_00524,0a9f2c71-ee91-407a-96c4-e693026a4765,1,minor,4,4,0.5,True,0.8039,,,-118.0421344,34.1681327
cell_00524,0aa38319-ad8a-4fc6-b7ef-6efb5c17c5b1,0,no_damage,4,4,-0.0,False,0.818,,,-118.040343,34.1683829
cell_00524,0ac5d27f-4d89-436a-b02b-0e37ca0bbe8a,0,no_damage,4,4,0.4056,True,0.8764,,,-118.0407229,34.1699896
cell_00524,0c1ba59a-2246-410a-9340-0254c0e204c4,0,no_damage,4,4,0.4056,True,0.8689,,,-118.0421436,34.1700159
cell_00524,0c9aed16-2d81-494f-baee-dddb2e496227,1,minor,4,4,0.5,True,0.8851,,,-118.0420845,34.1718131
cell_00524,0cab4a36-02fa-4f35-8914-21f0726a1287,0,no_damage,4,4,0.4056,True,0.7435,,,-118.0418312,34.1675496
cell_00524,0ce598de-5c48-4959-9723-28d766bcc9b7,1,minor,4,4,0.5,True,0.7117,,,-118.0394667,34.1714113
cell_00524,0e132674-d561-45e2-936e-d968e09d06d0,0,no_damage,4,4,-0.0,False,0.7931,,,-118.0392758,34.1709697
cell_00524,0ea122ae-f8c6-4394-a292-a924246271a0,0,no_damage,4,4,0.4056,True,0.7576,,,-118.0421642,34.1715749
cell_00524,0f886f5c-b14d-4523-9854-cadfb7c5eaf2,1,minor,4,4,-0.0,False,0.8735,,,-118.0410029,34.1709265
cell_00524,11bf27ed-27f0-4815-9177-02df9c75aef1,1,minor,4,4,0.4056,True,0.7493,,,-118.0398077,34.1702999
cell_00524,13165945-c395-43af-88f3-6294d9b1b595,1,minor,4,4,0.4056,True,0.5532,,,-118.0416427,34.1719056
cell_00524,132e5d08-e80a-4647-8339-6fae50b98a0a,1,minor,4,4,-0.0,False,0.7803,,,-118.0414213,34.1713797
cell_00524,13738256-43db-4ef1-9e57-a4b5677e1387,1,minor,4,4,-0.0,False,0.7701,,,-118.0387043,34.1692228
cell_00524,1427a236-251b-45bc-a553-1a2519bdbcfd,1,minor,4,4,0.4056,True,0.5593,,,-118.0407045,34.1717663
cell_00524,144c2a92-c668-49e1-a734-a6c663a6110b,0,no_damage,4,4,0.4056,True,0.5248,,,-118.0399348,34.1723761
cell_00524,1477487e-e220-4617-8759-25a385e58864,1,minor,4,4,0.5,True,0.9239,,,-118.0382288,34.1710427
cell_00524,15c2734e-d0b4-4f0f-8d5c-bc4f6f5c1fba,0,no_damage,4,4,0.4056,True,0.6876,,,-118.041155,34.1725753
cell_00524,1671b703-4fe6-4f3a-9d8a-31ac7dba3f2c,1,minor,4,4,-0.0,False,0.5753,,,-118.0416948,34.1693006
cell_00524,168bb7f4-cec0-4dd0-83f5-c296b5e98126,0,no_damage,4,4,0.4056,True,0.7887,,,-118.0416566,34.1688259
cell_00524,16be4676-6d4b-409c-8dd6-20dc1b6e98e4,1,minor,4,4,0.5,True,0.7501,,,-118.03814,34.1676597
cell_00524,187d9788-de22-4e00-b08f-73fc53c7b62c,0,no_damage,4,4,0.4056,True,0.7675,,,-118.0398824,34.1689522
cell_00524,195feb66-7991-4ec9-953d-12ec1302c4c6,0,no_damage,4,4,0.4056,True,0.845,,,-118.0403171,34.1685077
cell_00524,1972dbdd-5ead-4694-b37d-33125dce483b,1,minor,4,4,-0.0,False,0.715,,,-118.0399854,34.1677152
cell_00524,19bd5738-9260-43d9-97ae-4d1b91ffb296,1,minor,4,4,-0.0,False,0.818,,,-118.0379391,34.1685753
cell_00524,1a90ba34-7ddc-4ee6-bfd4-e7bd35f0b6e9,0,no_damage,4,4,-0.0,False,0.7933,,,-118.0398606,34.1723316
cell_00524,1ab06a23-bb80-44a7-95d9-a55d7f57a0e4,0,no_damage,4,4,-0.0,False,0.7435,,,-118.0385231,34.168161
cell_00524,1adbc5ec-5407-4cbe-b328-ceb2e9e7a6f1,1,minor,4,4,0.5,True,0.8301,,,-118.0424014,34.1711927
cell_00524,1ade80bb-447e-4a8c-b1c4-1d9d1871d194,1,minor,4,4,0.4056,True,0.737,,,-118.0380136,34.1677648
cell_00524,1afb90e7-8806-406e-8b2e-54dcfe9c5aae,0,no_damage,4,4,-0.0,False,0.6864,,,-118.0406741,34.1684904
cell_00524,1ba95e58-f35c-4766-a8f3-d9f6fb62a19e,1,minor,4,4,0.5,True,0.8525,,,-118.0408777,34.1689341
cell_00524,1c9dc0d1-afb9-4901-8780-3401a9e011f8,1,minor,4,4,-0.0,False,0.7147,,,-118.0424999,34.1719755
cell_00524,1d76af66-5e67-4058-b799-9fcd2c65082f,0,no_damage,4,4,0.4056,True,0.8829,,,-118.0419527,34.1700329
cell_00524,1e54df1e-9a55-4c85-b4c2-6c28fbbacc25,1,minor,4,4,0.5,True,0.8498,,,-118.0417689,34.1712242
cell_00524,1f284f07-ff2a-4c1f-920c-1af2726ee67d,1,minor,4,4,-0.0,False,0.8277,,,-118.0379053,34.1705574
cell_00524,201d5dcd-a8c2-4ccf-9241-b4064401c992,1,minor,4,4,-0.0,False,0.8039,,,-118.0381007,34.1699666
cell_00524,2078979b-c91e-444a-8329-83f235e5ab08,1,minor,4,4,0.5,True,0.7119,,,-118.0421368,34.1675835
cell_00524,20b661ac-c771-472e-9d11-2383b8bcc687,1,minor,4,4,0.5,True,0.8401,,,-118.0410726,34.1725896
cell_00524,21e9e12e-4eaf-4802-988a-fd5f7750a734,1,minor,4,4,0.5,True,0.7119,,,-118.0373869,34.169582
cell_00524,235659e5-8af2-45d6-a567-5a670cf8ea83,0,no_damage,4,4,0.4056,True,0.6537,,,-118.0431441,34.167686
cell_00524,23fe4618-a761-47a6-9418-858ded481138,1,minor,4,4,0.4056,True,0.7765,,,-118.0419311,34.1677126
cell_00524,2507f38b-abbc-4c8e-88e9-7c5c578a0fbd,1,minor,4,4,0.5,True,0.7372,,,-118.0413764,34.1675819
cell_00524,2665cd07-a52a-4e02-bed9-acc56520071a,0,no_damage,4,4,0.4056,True,0.5633,,,-118.0435933,34.1697358
cell_00524,26a5b772-b1e9-41ed-b9af-8fff04dc901c,1,minor,4,4,0.4056,True,0.6483,,,-118.0407887,34.1727287
cell_00524,26a7ebcd-c901-4ef1-aba2-f135d153514c,0,no_damage,4,4,-0.0,False,0.6766,,,-118.0393496,34.1688809
cell_00524,27ea0ef2-963f-409b-b3f4-e6242298bd62,0,no_damage,4,4,0.4056,True,0.7435,,,-118.0407417,34.1678069
cell_00524,2991bf33-d46c-446f-937a-bb6b1e5160b6,1,minor,4,4,0.4056,True,0.5304,,,-118.0412644,34.1693015
cell_00524,2a0b1b21-9eb8-47d2-a150-20ce68cf6a40,1,minor,4,4,0.5,True,0.8525,,,-118.0431641,34.1685028
cell_00524,2abd86ca-76c2-48be-bff5-d5bfb41d3677,1,minor,4,4,-0.0,False,0.8637,,,-118.0418199,34.1711187
